Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 1
n_head = 1
n_embd = 128
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 0.27M
num decayed parameter tensors: 7, with 303,232 parameters
iter 730: loss 0.0000483209, time 3.12ms, mfu 3.32%
iter 740: loss 0.0000454144, time 3.10ms, mfu 3.33%
step 750: train loss 4.1749, val loss 4.1749
iter 750: loss 0.0000433970, time 1006.95ms, mfu 3.00%
iter 760: loss 0.0000413855, time 3.36ms, mfu 3.02%
iter 770: loss 0.0000393448, time 3.04ms, mfu 3.06%
iter 780: loss 0.0000373544, time 3.16ms, mfu 3.09%
iter 790: loss 0.0000353162, time 3.35ms, mfu 3.10%
iter 800: loss 0.0000334699, time 3.02ms, mfu 3.14%
iter 810: loss 0.0000320550, time 3.09ms, mfu 3.17%
iter 820: loss 0.0000304494, time 3.30ms, mfu 3.17%
iter 830: loss 0.0000289391, time 3.01ms, mfu 3.21%
iter 840: loss 0.0000275029, time 3.05ms, mfu 3.24%
iter 850: loss 0.0000262883, time 3.40ms, mfu 3.22%
iter 860: loss 0.0000249073, time 3.08ms, mfu 3.25%
iter 870: loss 0.0000235108, time 3.08ms, mfu 3.26%
iter 880: loss 0.0000224537, time 3.28ms, mfu 3.26%
iter 890: loss 0.0000212512, time 3.08ms, mfu 3.28%
iter 900: loss 0.0000202866, time 3.13ms, mfu 3.29%
iter 910: loss 0.0000193352, time 3.20ms, mfu 3.29%
iter 920: loss 0.0000182878, time 3.01ms, mfu 3.31%
iter 930: loss 0.0000175308, time 3.13ms, mfu 3.32%
iter 940: loss 0.0000167146, time 3.75ms, mfu 3.27%
iter 950: loss 0.0000157777, time 3.16ms, mfu 3.28%
iter 960: loss 0.0000150876, time 3.13ms, mfu 3.29%
iter 970: loss 0.0000143305, time 3.24ms, mfu 3.29%
iter 980: loss 0.0000135732, time 3.22ms, mfu 3.29%
iter 990: loss 0.0000128667, time 3.12ms, mfu 3.30%
step 1000: train loss 4.1749, val loss 4.1749
iter 1000: loss 0.0000122424, time 1014.61ms, mfu 2.97%
iter 1010: loss 0.0000117157, time 3.11ms, mfu 3.02%
iter 1020: loss 0.0000111547, time 3.11ms, mfu 3.05%
iter 1030: loss 0.0000105943, time 3.03ms, mfu 3.10%
iter 1040: loss 0.0000100074, time 3.08ms, mfu 3.13%
iter 1050: loss 0.0000096215, time 3.07ms, mfu 3.16%
iter 1060: loss 0.0000091211, time 3.11ms, mfu 3.19%
iter 1070: loss 0.0000085717, time 3.03ms, mfu 3.22%
iter 1080: loss 0.0000082425, time 3.35ms, mfu 3.21%
iter 1090: loss 0.0000078721, time 3.08ms, mfu 3.24%
iter 1100: loss 0.0000074472, time 3.44ms, mfu 3.22%
iter 1110: loss 0.0000071774, time 3.05ms, mfu 3.25%
iter 1120: loss 0.0000068271, time 3.13ms, mfu 3.26%
iter 1130: loss 0.0000064532, time 3.15ms, mfu 3.27%
iter 1140: loss 0.0000061850, time 3.03ms, mfu 3.29%
iter 1150: loss 0.0000058651, time 3.00ms, mfu 3.32%
iter 1160: loss 0.0000056344, time 2.99ms, mfu 3.34%
iter 1170: loss 0.0000053548, time 3.04ms, mfu 3.36%
iter 1180: loss 0.0000051350, time 3.11ms, mfu 3.36%
iter 1190: loss 0.0000048457, time 3.12ms, mfu 3.36%
iter 1200: loss 0.0000046661, time 3.11ms, mfu 3.37%
iter 1210: loss 0.0000044868, time 3.12ms, mfu 3.37%
iter 1220: loss 0.0000042574, time 3.24ms, mfu 3.36%
iter 1230: loss 0.0000040540, time 3.11ms, mfu 3.37%
iter 1240: loss 0.0000038769, time 3.13ms, mfu 3.37%
step 1250: train loss 4.1749, val loss 4.1749
iter 1250: loss 0.0000037060, time 1008.05ms, mfu 3.03%
iter 1260: loss 0.0000034486, time 3.06ms, mfu 3.08%
iter 1270: loss 0.0000032621, time 3.14ms, mfu 3.11%
iter 1280: loss 0.0000030491, time 3.05ms, mfu 3.14%
iter 1290: loss 0.0000028852, time 3.09ms, mfu 3.17%
iter 1300: loss 0.0000027332, time 3.08ms, mfu 3.20%
iter 1310: loss 0.0000025058, time 3.16ms, mfu 3.21%
iter 1320: loss 0.0000023475, time 3.10ms, mfu 3.24%
iter 1330: loss 0.0000021648, time 2.99ms, mfu 3.27%
iter 1340: loss 0.0000019837, time 3.11ms, mfu 3.28%
iter 1350: loss 0.0000018156, time 3.04ms, mfu 3.30%
iter 1360: loss 0.0000016559, time 3.06ms, mfu 3.32%
iter 1370: loss 0.0000015215, time 3.12ms, mfu 3.33%
iter 1380: loss 0.0000013875, time 3.07ms, mfu 3.34%
iter 1390: loss 0.0000012397, time 3.14ms, mfu 3.34%
iter 1400: loss 0.0000011051, time 3.12ms, mfu 3.35%
iter 1410: loss 0.0000010144, time 3.11ms, mfu 3.35%
iter 1420: loss 0.0000008844, time 3.09ms, mfu 3.36%
iter 1430: loss 0.0000007844, time 3.08ms, mfu 3.37%
iter 1440: loss 0.0000007083, time 3.11ms, mfu 3.37%
iter 1450: loss 0.0000006251, time 3.13ms, mfu 3.37%
iter 1460: loss 0.0000005396, time 3.24ms, mfu 3.36%
iter 1470: loss 0.0000004671, time 3.14ms, mfu 3.37%
iter 1480: loss 0.0000004103, time 3.15ms, mfu 3.37%
iter 1490: loss 0.0000003580, time 3.16ms, mfu 3.36%
step 1500: train loss 4.1749, val loss 4.1749
iter 1500: loss 0.0000003125, time 1017.78ms, mfu 3.03%
iter 1510: loss 0.0000002776, time 3.26ms, mfu 3.05%
iter 1520: loss 0.0000002133, time 3.47ms, mfu 3.05%
iter 1530: loss 0.0000001833, time 3.20ms, mfu 3.08%
iter 1540: loss 0.0000001636, time 3.45ms, mfu 3.08%
iter 1550: loss 0.0000001475, time 3.21ms, mfu 3.10%
iter 1560: loss 0.0000001230, time 3.24ms, mfu 3.12%
iter 1570: loss 0.0000000957, time 2.97ms, mfu 3.16%
iter 1580: loss 0.0000000849, time 3.13ms, mfu 3.18%
iter 1590: loss 0.0000000720, time 3.09ms, mfu 3.21%
iter 1600: loss 0.0000000646, time 3.05ms, mfu 3.24%
iter 1610: loss 0.0000000469, time 3.17ms, mfu 3.25%
iter 1620: loss 0.0000000414, time 3.14ms, mfu 3.26%
iter 1630: loss 0.0000000388, time 3.06ms, mfu 3.28%
iter 1640: loss 0.0000000317, time 2.99ms, mfu 3.31%
iter 1650: loss 0.0000000243, time 3.02ms, mfu 3.33%
iter 1660: loss 0.0000000215, time 3.04ms, mfu 3.34%
iter 1670: loss 0.0000000164, time 3.06ms, mfu 3.35%
iter 1680: loss 0.0000000133, time 3.12ms, mfu 3.36%
iter 1690: loss 0.0000000098, time 3.12ms, mfu 3.36%
iter 1700: loss 0.0000000094, time 3.22ms, mfu 3.36%
iter 1710: loss 0.0000000060, time 3.11ms, mfu 3.36%
iter 1720: loss 0.0000000065, time 3.08ms, mfu 3.37%
iter 1730: loss 0.0000000052, time 3.29ms, mfu 3.35%
iter 1740: loss 0.0000000046, time 3.02ms, mfu 3.37%
step 1750: train loss 4.1749, val loss 4.1749
iter 1750: loss 0.0000000035, time 1020.25ms, mfu 3.03%
iter 1760: loss 0.0000000014, time 3.09ms, mfu 3.07%
iter 1770: loss 0.0000000021, time 3.10ms, mfu 3.11%
iter 1780: loss 0.0000000017, time 3.39ms, mfu 3.11%
iter 1790: loss 0.0000000024, time 3.11ms, mfu 3.14%
iter 1800: loss 0.0000000006, time 3.09ms, mfu 3.17%
iter 1810: loss 0.0000000015, time 3.51ms, mfu 3.15%
iter 1820: loss 0.0000000008, time 3.11ms, mfu 3.18%
iter 1830: loss 0.0000000004, time 3.13ms, mfu 3.20%
iter 1840: loss 0.0000000001, time 3.17ms, mfu 3.21%
iter 1850: loss 0.0000000007, time 3.06ms, mfu 3.24%
iter 1860: loss 0.0000000000, time 3.06ms, mfu 3.26%
iter 1870: loss 0.0000000002, time 3.09ms, mfu 3.28%
iter 1880: loss 0.0000000000, time 3.04ms, mfu 3.30%
iter 1890: loss 0.0000000002, time 3.10ms, mfu 3.31%
iter 1900: loss 0.0000000000, time 2.98ms, mfu 3.34%
iter 1910: loss 0.0000000002, time 3.12ms, mfu 3.34%
iter 1920: loss 0.0000000000, time 3.04ms, mfu 3.36%
iter 1930: loss 0.0000000000, time 3.05ms, mfu 3.37%
iter 1940: loss 0.0000000003, time 2.99ms, mfu 3.39%
iter 1950: loss 0.0000000001, time 3.11ms, mfu 3.39%
iter 1960: loss 0.0000000000, time 3.01ms, mfu 3.40%
iter 1970: loss 0.0000000000, time 3.09ms, mfu 3.40%
iter 1980: loss 0.0000000000, time 3.12ms, mfu 3.40%
iter 1990: loss 0.0000000000, time 3.01ms, mfu 3.41%
step 2000: train loss 4.1749, val loss 4.1749
iter 2000: loss 0.0000000000, time 1020.35ms, mfu 3.07%
iter 2010: loss 0.0000000000, time 3.45ms, mfu 3.07%
iter 2020: loss 0.0000000000, time 3.09ms, mfu 3.11%
iter 2030: loss 0.0000000000, time 3.14ms, mfu 3.14%
iter 2040: loss 0.0000000000, time 3.47ms, mfu 3.13%
iter 2050: loss 0.0000000000, time 3.05ms, mfu 3.16%
iter 2060: loss 0.0000000000, time 3.06ms, mfu 3.19%
iter 2070: loss 0.0000000000, time 3.33ms, mfu 3.19%
iter 2080: loss 0.0000000000, time 3.01ms, mfu 3.22%
iter 2090: loss 0.0000000000, time 3.03ms, mfu 3.25%
iter 2100: loss 0.0000000000, time 3.12ms, mfu 3.27%
iter 2110: loss 0.0000000000, time 3.07ms, mfu 3.28%
iter 2120: loss 0.0000000000, time 3.09ms, mfu 3.30%
iter 2130: loss 0.0000000000, time 3.03ms, mfu 3.32%
iter 2140: loss 0.0000000000, time 3.11ms, mfu 3.33%
iter 2150: loss 0.0000000000, time 3.08ms, mfu 3.34%
iter 2160: loss 0.0000000000, time 3.01ms, mfu 3.36%
iter 2170: loss 0.0000000000, time 3.13ms, mfu 3.36%
iter 2180: loss 0.0000000000, time 3.09ms, mfu 3.37%
iter 2190: loss 0.0000000000, time 3.01ms, mfu 3.38%
iter 2200: loss 0.0000000000, time 3.00ms, mfu 3.40%
iter 2210: loss 0.0000000000, time 3.02ms, mfu 3.41%
iter 2220: loss 0.0000000000, time 3.01ms, mfu 3.42%
iter 2230: loss 0.0000000000, time 3.14ms, mfu 3.42%
iter 2240: loss 0.0000000000, time 3.14ms, mfu 3.41%
step 2250: train loss 4.1749, val loss 4.1749
iter 2250: loss 0.0000000000, time 1013.82ms, mfu 3.07%
iter 2260: loss 0.0000000000, time 3.07ms, mfu 3.11%
iter 2270: loss 0.0000000000, time 2.99ms, mfu 3.15%
iter 2280: loss 0.0000000000, time 3.08ms, mfu 3.18%
iter 2290: loss 0.0000000000, time 3.14ms, mfu 3.20%
iter 2300: loss 0.0000000000, time 3.10ms, mfu 3.22%
iter 2310: loss 0.0000000000, time 3.04ms, mfu 3.25%
iter 2320: loss 0.0000000000, time 3.10ms, mfu 3.27%
iter 2330: loss 0.0000000000, time 3.13ms, mfu 3.28%
iter 2340: loss 0.0000000000, time 3.09ms, mfu 3.29%
iter 2350: loss 0.0000000000, time 3.13ms, mfu 3.30%
iter 2360: loss 0.0000000000, time 3.10ms, mfu 3.32%
iter 2370: loss 0.0000000000, time 3.10ms, mfu 3.33%
iter 2380: loss 0.0000000000, time 3.09ms, mfu 3.34%
iter 2390: loss 0.0000000000, time 3.31ms, mfu 3.32%
iter 2400: loss 0.0000000000, time 3.08ms, mfu 3.33%
iter 2410: loss 0.0000000000, time 3.13ms, mfu 3.34%
iter 2420: loss 0.0000000000, time 3.41ms, mfu 3.32%
iter 2430: loss 0.0000000000, time 3.09ms, mfu 3.33%
iter 2440: loss 0.0000000000, time 3.03ms, mfu 3.34%
iter 2450: loss 0.0000000000, time 4.80ms, mfu 3.23%
iter 2460: loss 0.0000000000, time 3.09ms, mfu 3.25%
iter 2470: loss 0.0000000000, time 3.06ms, mfu 3.27%
iter 2480: loss 0.0000000000, time 3.32ms, mfu 3.26%
iter 2490: loss 0.0000000000, time 3.10ms, mfu 3.28%
step 2500: train loss 4.1749, val loss 4.1749
iter 2500: loss 0.0000000000, time 1015.16ms, mfu 2.95%
iter 2510: loss 0.0000000000, time 3.10ms, mfu 3.00%
iter 2520: loss 0.0000000000, time 3.10ms, mfu 3.04%
iter 2530: loss 0.0000000000, time 3.16ms, mfu 3.07%
iter 2540: loss 0.0000000000, time 3.11ms, mfu 3.11%
iter 2550: loss 0.0000000000, time 3.08ms, mfu 3.14%
iter 2560: loss 0.0000000000, time 3.11ms, mfu 3.17%
iter 2570: loss 0.0000000000, time 3.11ms, mfu 3.19%
iter 2580: loss 0.0000000000, time 3.01ms, mfu 3.22%
iter 2590: loss 0.0000000000, time 3.15ms, mfu 3.24%
iter 2600: loss 0.0000000000, time 3.10ms, mfu 3.26%
iter 2610: loss 0.0000000000, time 3.04ms, mfu 3.28%
iter 2620: loss 0.0000000000, time 2.99ms, mfu 3.30%
iter 2630: loss 0.0000000000, time 3.05ms, mfu 3.32%
iter 2640: loss 0.0000000000, time 3.11ms, mfu 3.33%
iter 2650: loss 0.0000000000, time 3.01ms, mfu 3.35%
iter 2660: loss 0.0000000000, time 3.12ms, mfu 3.35%
iter 2670: loss 0.0000000000, time 3.09ms, mfu 3.36%
iter 2680: loss 0.0000000000, time 3.06ms, mfu 3.37%
iter 2690: loss 0.0000000000, time 3.16ms, mfu 3.37%
iter 2700: loss 0.0000000000, time 3.03ms, mfu 3.38%
iter 2710: loss 0.0000000000, time 3.36ms, mfu 3.36%
iter 2720: loss 0.0000000000, time 3.02ms, mfu 3.37%
iter 2730: loss 0.0000000000, time 3.04ms, mfu 3.39%
iter 2740: loss 0.0000000000, time 3.49ms, mfu 3.35%
step 2750: train loss 4.1749, val loss 4.1749
iter 2750: loss 0.0000000000, time 1015.51ms, mfu 3.02%
iter 2760: loss 0.0000000000, time 3.10ms, mfu 3.06%
iter 2770: loss 0.0000000000, time 3.07ms, mfu 3.10%
iter 2780: loss 0.0000000000, time 3.06ms, mfu 3.13%
iter 2790: loss 0.0000000000, time 3.08ms, mfu 3.16%
iter 2800: loss 0.0000000000, time 3.02ms, mfu 3.20%
iter 2810: loss 0.0000000000, time 3.03ms, mfu 3.23%
iter 2820: loss 0.0000000000, time 3.08ms, mfu 3.25%
iter 2830: loss 0.0000000000, time 3.16ms, mfu 3.26%
iter 2840: loss 0.0000000000, time 3.21ms, mfu 3.26%
iter 2850: loss 0.0000000000, time 3.10ms, mfu 3.28%
iter 2860: loss 0.0000000000, time 3.05ms, mfu 3.30%
iter 2870: loss 0.0000000000, time 3.03ms, mfu 3.32%
iter 2880: loss 0.0000000000, time 3.05ms, mfu 3.33%
iter 2890: loss 0.0000000000, time 3.10ms, mfu 3.34%
iter 2900: loss 0.0000000000, time 3.07ms, mfu 3.35%
iter 2910: loss 0.0000000000, time 3.05ms, mfu 3.37%
iter 2920: loss 0.0000000000, time 3.11ms, mfu 3.37%
iter 2930: loss 0.0000000000, time 3.07ms, mfu 3.38%
iter 2940: loss 0.0000000000, time 3.07ms, mfu 3.39%
iter 2950: loss 0.0000000000, time 3.08ms, mfu 3.39%
iter 2960: loss 0.0000000000, time 3.09ms, mfu 3.40%
iter 2970: loss 0.0000000000, time 3.20ms, mfu 3.39%
iter 2980: loss 0.0000000000, time 3.28ms, mfu 3.37%
iter 2990: loss 0.0000000000, time 3.07ms, mfu 3.38%
step 3000: train loss 4.1749, val loss 4.1749
iter 3000: loss 0.0000000000, time 1015.35ms, mfu 3.04%
iter 3010: loss 0.0000000000, time 3.06ms, mfu 3.08%
iter 3020: loss 0.0000000000, time 3.01ms, mfu 3.13%
iter 3030: loss 0.0000000000, time 3.03ms, mfu 3.16%
iter 3040: loss 0.0000000000, time 3.07ms, mfu 3.19%
iter 3050: loss 0.0000000000, time 3.10ms, mfu 3.22%
iter 3060: loss 0.0000000000, time 3.13ms, mfu 3.23%
iter 3070: loss 0.0000000000, time 3.05ms, mfu 3.26%
iter 3080: loss 0.0000000000, time 3.13ms, mfu 3.27%
iter 3090: loss 0.0000000000, time 3.02ms, mfu 3.29%
iter 3100: loss 0.0000000000, time 3.03ms, mfu 3.31%
iter 3110: loss 0.0000000000, time 3.11ms, mfu 3.32%
iter 3120: loss 0.0000000000, time 3.01ms, mfu 3.34%
iter 3130: loss 0.0000000000, time 3.06ms, mfu 3.36%
iter 3140: loss 0.0000000000, time 3.06ms, mfu 3.37%
iter 3150: loss 0.0000000000, time 3.11ms, mfu 3.37%
iter 3160: loss 0.0000000000, time 3.12ms, mfu 3.37%
iter 3170: loss 0.0000000000, time 3.09ms, mfu 3.38%
iter 3180: loss 0.0000000000, time 3.00ms, mfu 3.39%
iter 3190: loss 0.0000000000, time 3.12ms, mfu 3.39%
iter 3200: loss 0.0000000000, time 3.03ms, mfu 3.40%
iter 3210: loss 0.0000000000, time 3.11ms, mfu 3.40%
iter 3220: loss 0.0000000000, time 3.09ms, mfu 3.41%
iter 3230: loss 0.0000000000, time 3.16ms, mfu 3.40%
iter 3240: loss 0.0000000000, time 3.08ms, mfu 3.41%
step 3250: train loss 4.1749, val loss 4.1749
iter 3250: loss 0.0000000000, time 1027.03ms, mfu 3.07%
iter 3260: loss 0.0000000000, time 3.08ms, mfu 3.10%
iter 3270: loss 0.0000000000, time 3.15ms, mfu 3.13%
iter 3280: loss 0.0000000000, time 3.12ms, mfu 3.16%
iter 3290: loss 0.0000000000, time 3.03ms, mfu 3.19%
iter 3300: loss 0.0000000000, time 3.03ms, mfu 3.22%
iter 3310: loss 0.0000000000, time 3.10ms, mfu 3.24%
iter 3320: loss 0.0000000000, time 3.10ms, mfu 3.26%
iter 3330: loss 0.0000000000, time 3.08ms, mfu 3.28%
iter 3340: loss 0.0000000000, time 3.20ms, mfu 3.28%
iter 3350: loss 0.0000000000, time 3.12ms, mfu 3.29%
iter 3360: loss 0.0000000000, time 3.07ms, mfu 3.31%
iter 3370: loss 0.0000000000, time 3.49ms, mfu 3.28%
iter 3380: loss 0.0000000000, time 3.06ms, mfu 3.30%
iter 3390: loss 0.0000000000, time 3.17ms, mfu 3.30%
iter 3400: loss 0.0000000000, time 3.33ms, mfu 3.29%
iter 3410: loss 0.0000000000, time 3.26ms, mfu 3.29%
iter 3420: loss 0.0000000000, time 3.09ms, mfu 3.30%
iter 3430: loss 0.0000000000, time 3.22ms, mfu 3.30%
iter 3440: loss 0.0000000000, time 2.98ms, mfu 3.33%
iter 3450: loss 0.0000000000, time 3.11ms, mfu 3.34%
iter 3460: loss 0.0000000000, time 3.30ms, mfu 3.32%
iter 3470: loss 0.0000000000, time 3.03ms, mfu 3.34%
iter 3480: loss 0.0000000000, time 3.01ms, mfu 3.36%
iter 3490: loss 0.0000000000, time 3.16ms, mfu 3.36%
step 3500: train loss 4.1749, val loss 4.1749
iter 3500: loss 0.0000000000, time 1024.76ms, mfu 3.02%
iter 3510: loss 0.0000000000, time 3.27ms, mfu 3.05%
iter 3520: loss 0.0000000000, time 2.99ms, mfu 3.10%
iter 3530: loss 0.0000000000, time 3.03ms, mfu 3.14%
iter 3540: loss 0.0000000000, time 3.19ms, mfu 3.15%
iter 3550: loss 0.0000000000, time 3.11ms, mfu 3.18%
iter 3560: loss 0.0000000000, time 3.06ms, mfu 3.21%
iter 3570: loss 0.0000000000, time 3.08ms, mfu 3.23%
iter 3580: loss 0.0000000000, time 3.10ms, mfu 3.25%
iter 3590: loss 0.0000000000, time 3.08ms, mfu 3.27%
iter 3600: loss 0.0000000000, time 2.97ms, mfu 3.30%
iter 3610: loss 0.0000000000, time 3.17ms, mfu 3.30%
iter 3620: loss 0.0000000000, time 3.12ms, mfu 3.31%
iter 3630: loss 0.0000000000, time 3.05ms, mfu 3.33%
iter 3640: loss 0.0000000000, time 2.98ms, mfu 3.35%
iter 3650: loss 0.0000000000, time 3.07ms, mfu 3.36%
iter 3660: loss 0.0000000000, time 3.07ms, mfu 3.37%
iter 3670: loss 0.0000000000, time 3.04ms, mfu 3.38%
iter 3680: loss 0.0000000000, time 2.97ms, mfu 3.40%
iter 3690: loss 0.0000000000, time 3.03ms, mfu 3.41%
iter 3700: loss 0.0000000000, time 3.25ms, mfu 3.39%
iter 3710: loss 0.0000000000, time 3.13ms, mfu 3.39%
iter 3720: loss 0.0000000000, time 3.07ms, mfu 3.40%
iter 3730: loss 0.0000000000, time 3.11ms, mfu 3.40%
iter 3740: loss 0.0000000000, time 3.30ms, mfu 3.38%
step 3750: train loss 4.1749, val loss 4.1749
iter 3750: loss 0.0000000000, time 1034.85ms, mfu 3.04%
iter 3760: loss 0.0000000000, time 3.08ms, mfu 3.08%
